"state","week","race","kids","food_sufficiency","people"
"Nevada",17,"Black alone, not Hispanic","yes","often not enough",16311.620595
"Nevada",17,"Black alone, not Hispanic","yes","sometimes not enough",18801.53153649
"Nevada",17,"Black alone, not Hispanic","yes",NA,11999.79067407
"Nevada",17,"Hispanic or Latino, all Races","no","enough not wanted",66414.55574594
"Nevada",17,"Hispanic or Latino, all Races","no","enough wanted",141823.899529611
"Nevada",17,"Hispanic or Latino, all Races","no","often not enough",2384.0604516
"Nevada",17,"Hispanic or Latino, all Races","no","sometimes not enough",23323.45776263
"Nevada",17,"Hispanic or Latino, all Races","no",NA,25124.59352128
"Nevada",17,"Hispanic or Latino, all Races","yes","enough not wanted",125431.38797148
"Nevada",17,"Hispanic or Latino, all Races","yes","enough wanted",112080.59059191
"Nevada",17,"Hispanic or Latino, all Races","yes","sometimes not enough",39333.32916494
"Nevada",17,"Hispanic or Latino, all Races","yes",NA,94237.12526294
"Nevada",17,"Two or more races or Other","no","enough not wanted",22313.71582949
"Nevada",17,"Two or more races or Other","no","enough wanted",31493.13619426
"Nevada",17,"Two or more races or Other","no","often not enough",447.14133003
"Nevada",17,"Two or more races or Other","no","sometimes not enough",15919.6138131
"Nevada",17,"Two or more races or Other","no",NA,2608.0021061
"Nevada",17,"Two or more races or Other","yes","enough not wanted",19730.60306994
"Nevada",17,"Two or more races or Other","yes","enough wanted",22931.13616082
"Nevada",17,"Two or more races or Other","yes","sometimes not enough",13252.48209846
"Nevada",17,"Two or more races or Other","yes",NA,6192.31030584
"Nevada",17,"White alone, not Hispanic","no","enough not wanted",166998.09705517
"Nevada",17,"White alone, not Hispanic","no","enough wanted",496972.795466535
"Nevada",17,"White alone, not Hispanic","no","often not enough",36522.5596864
"Nevada",17,"White alone, not Hispanic","no","sometimes not enough",60439.64508684
"Nevada",17,"White alone, not Hispanic","no",NA,61488.26828439
"Nevada",17,"White alone, not Hispanic","yes","enough not wanted",109253.60724742
"Nevada",17,"White alone, not Hispanic","yes","enough wanted",204130.249263135
"Nevada",17,"White alone, not Hispanic","yes","often not enough",2138.5904874
"Nevada",17,"White alone, not Hispanic","yes","sometimes not enough",41072.05344742
"Nevada",17,"White alone, not Hispanic","yes",NA,54267.13397715
"New Hampshire",13,"Asian alone, not Hispanic","no","enough not wanted",1838.2516374
"New Hampshire",13,"Asian alone, not Hispanic","no","enough wanted",5946.106256212
"New Hampshire",13,"Asian alone, not Hispanic","no",NA,1196.95207528
"New Hampshire",13,"Asian alone, not Hispanic","yes","enough not wanted",3771.29107854
"New Hampshire",13,"Asian alone, not Hispanic","yes","enough wanted",6577.43216471
"New Hampshire",13,"Asian alone, not Hispanic","yes","sometimes not enough",1332.0512146
"New Hampshire",13,"Asian alone, not Hispanic","yes",NA,3745.56589861
"New Hampshire",13,"Black alone, not Hispanic","no","enough not wanted",1105.01780524
"New Hampshire",13,"Black alone, not Hispanic","no","enough wanted",522.98683787
"New Hampshire",13,"Black alone, not Hispanic","no","sometimes not enough",97.479384176
"New Hampshire",13,"Black alone, not Hispanic","no",NA,830.61867987
"New Hampshire",13,"Black alone, not Hispanic","yes","enough not wanted",891.98936012
"New Hampshire",13,"Black alone, not Hispanic","yes","enough wanted",2563.12378537
"New Hampshire",13,"Black alone, not Hispanic","yes","sometimes not enough",821.48976746
"New Hampshire",13,"Black alone, not Hispanic","yes",NA,1324.0242584
"New Hampshire",13,"Hispanic or Latino, all Races","no","enough not wanted",5734.68843127
"New Hampshire",13,"Hispanic or Latino, all Races","no","enough wanted",6145.35538632
"New Hampshire",13,"Hispanic or Latino, all Races","no","sometimes not enough",1022.68025115
"New Hampshire",13,"Hispanic or Latino, all Races","no",NA,8945.80269764
"New Hampshire",13,"Hispanic or Latino, all Races","yes","enough not wanted",3004.85070591
"New Hampshire",13,"Hispanic or Latino, all Races","yes","enough wanted",5218.29455757
"New Hampshire",13,"Hispanic or Latino, all Races","yes","sometimes not enough",1239.8728668
"New Hampshire",13,"Hispanic or Latino, all Races","yes",NA,2942.06568787
"New Hampshire",13,"Two or more races or Other","no","enough not wanted",5101.90375306
"New Hampshire",13,"Two or more races or Other","no","enough wanted",9665.81686415
"New Hampshire",13,"Two or more races or Other","no","sometimes not enough",935.04127813
"New Hampshire",13,"Two or more races or Other","no",NA,1485.16716835
"New Hampshire",13,"Two or more races or Other","yes","enough not wanted",5746.16003944
"New Hampshire",13,"Two or more races or Other","yes","enough wanted",3278.01566643
"New Hampshire",13,"Two or more races or Other","yes","often not enough",334.68826137
"New Hampshire",13,"Two or more races or Other","yes",NA,744.07478262
"New Hampshire",13,"White alone, not Hispanic","no","enough not wanted",132510.85072217
"New Hampshire",13,"White alone, not Hispanic","no","enough wanted",403832.195790663
"New Hampshire",13,"White alone, not Hispanic","no","often not enough",5547.45734367
"New Hampshire",13,"White alone, not Hispanic","no","sometimes not enough",18748.25403288
"New Hampshire",13,"White alone, not Hispanic","no",NA,58632.12310369
"New Hampshire",13,"White alone, not Hispanic","yes","enough not wanted",97899.96532836
"New Hampshire",13,"White alone, not Hispanic","yes","enough wanted",211637.66514444
"New Hampshire",13,"White alone, not Hispanic","yes","often not enough",5310.17884531
"New Hampshire",13,"White alone, not Hispanic","yes","sometimes not enough",11162.37774406
"New Hampshire",13,"White alone, not Hispanic","yes",NA,33624.07334306
"New Hampshire",14,"Asian alone, not Hispanic","no","enough not wanted",2363.13962351
"New Hampshire",14,"Asian alone, not Hispanic","no","enough wanted",10721.05236852
"New Hampshire",14,"Asian alone, not Hispanic","no",NA,3558.51986561
"New Hampshire",14,"Asian alone, not Hispanic","yes","enough not wanted",3560.95590705
"New Hampshire",14,"Asian alone, not Hispanic","yes","enough wanted",2078.22865725
"New Hampshire",14,"Asian alone, not Hispanic","yes",NA,1763.24248819
"New Hampshire",14,"Black alone, not Hispanic","no","enough not wanted",946.84976264
"New Hampshire",14,"Black alone, not Hispanic","no","often not enough",434.1283146
"New Hampshire",14,"Black alone, not Hispanic","no",NA,3447.99862476
"New Hampshire",14,"Black alone, not Hispanic","yes","enough not wanted",3262.5183885
"New Hampshire",14,"Black alone, not Hispanic","yes","enough wanted",6539.90935359
"New Hampshire",14,"Black alone, not Hispanic","yes",NA,524.36966831
"New Hampshire",14,"Hispanic or Latino, all Races","no","enough not wanted",6788.73831749
"New Hampshire",14,"Hispanic or Latino, all Races","no","enough wanted",17629.57231739
"New Hampshire",14,"Hispanic or Latino, all Races","no","often not enough",795.63644873
"New Hampshire",14,"Hispanic or Latino, all Races","no","sometimes not enough",126.38911165
"New Hampshire",14,"Hispanic or Latino, all Races","no",NA,2997.15743842
"New Hampshire",14,"Hispanic or Latino, all Races","yes","enough not wanted",5303.74196978
"New Hampshire",14,"Hispanic or Latino, all Races","yes","enough wanted",10234.13336008
"New Hampshire",14,"Hispanic or Latino, all Races","yes","sometimes not enough",5925.90670239
"New Hampshire",14,"Hispanic or Latino, all Races","yes",NA,1504.79532482
"New Hampshire",14,"Two or more races or Other","no","enough not wanted",6205.14224153
"New Hampshire",14,"Two or more races or Other","no","enough wanted",3858.24826794
"New Hampshire",14,"Two or more races or Other","yes","enough not wanted",2885.52046871
"New Hampshire",14,"Two or more races or Other","yes","enough wanted",3822.8650364
"New Hampshire",14,"Two or more races or Other","yes","often not enough",501.69537351
"New Hampshire",14,"Two or more races or Other","yes","sometimes not enough",1485.1822254
"New Hampshire",14,"White alone, not Hispanic","no","enough not wanted",130008.09400851
"New Hampshire",14,"White alone, not Hispanic","no","enough wanted",411757.588911307
"New Hampshire",14,"White alone, not Hispanic","no","often not enough",1731.01679607
"New Hampshire",14,"White alone, not Hispanic","no","sometimes not enough",32537.46024144
"New Hampshire",14,"White alone, not Hispanic","no",NA,86909.69468118
"New Hampshire",14,"White alone, not Hispanic","yes","enough not wanted",71236.57753203
"New Hampshire",14,"White alone, not Hispanic","yes","enough wanted",170134.791166615
"New Hampshire",14,"White alone, not Hispanic","yes","often not enough",6047.56677822
"New Hampshire",14,"White alone, not Hispanic","yes","sometimes not enough",26128.8486947
"New Hampshire",14,"White alone, not Hispanic","yes",NA,27256.72356267
"New Hampshire",15,"Asian alone, not Hispanic","no","enough not wanted",2068.11199677
"New Hampshire",15,"Asian alone, not Hispanic","no","enough wanted",5126.88924799
"New Hampshire",15,"Asian alone, not Hispanic","no","sometimes not enough",480.56393625
"New Hampshire",15,"Asian alone, not Hispanic","no",NA,2806.64990285
"New Hampshire",15,"Asian alone, not Hispanic","yes","enough not wanted",1125.13908814
"New Hampshire",15,"Asian alone, not Hispanic","yes","enough wanted",14215.26730415
"New Hampshire",15,"Asian alone, not Hispanic","yes",NA,249.02483412
"New Hampshire",15,"Black alone, not Hispanic","no","enough not wanted",4975.30530709
"New Hampshire",15,"Black alone, not Hispanic","no","enough wanted",3166.19230935
"New Hampshire",15,"Black alone, not Hispanic","no",NA,2118.99327339
"New Hampshire",15,"Black alone, not Hispanic","yes","enough not wanted",2263.5308828
"New Hampshire",15,"Black alone, not Hispanic","yes","enough wanted",593.46133883
"New Hampshire",15,"Black alone, not Hispanic","yes","sometimes not enough",893.73331992
"New Hampshire",15,"Black alone, not Hispanic","yes",NA,898.80367137
"New Hampshire",15,"Hispanic or Latino, all Races","no","enough not wanted",1947.98773303
"New Hampshire",15,"Hispanic or Latino, all Races","no","enough wanted",6266.23273875
"New Hampshire",15,"Hispanic or Latino, all Races","no","often not enough",2278.29661314
"New Hampshire",15,"Hispanic or Latino, all Races","no","sometimes not enough",2413.44982212
"New Hampshire",15,"Hispanic or Latino, all Races","no",NA,729.22426016
"New Hampshire",15,"Hispanic or Latino, all Races","yes","enough not wanted",3906.6292631
"New Hampshire",15,"Hispanic or Latino, all Races","yes","enough wanted",13057.8768663
"New Hampshire",15,"Hispanic or Latino, all Races","yes",NA,4882.29604322
"New Hampshire",15,"Two or more races or Other","no","enough not wanted",1006.02684025
"New Hampshire",15,"Two or more races or Other","no","enough wanted",11520.62719343
"New Hampshire",15,"Two or more races or Other","no",NA,1211.8950712
"New Hampshire",15,"Two or more races or Other","yes","enough not wanted",850.55047226
"New Hampshire",15,"Two or more races or Other","yes","enough wanted",2915.06994756
"New Hampshire",15,"Two or more races or Other","yes",NA,380.88778182
"New Hampshire",15,"White alone, not Hispanic","no","enough not wanted",128887.93041213
"New Hampshire",15,"White alone, not Hispanic","no","enough wanted",422221.909218059
"New Hampshire",15,"White alone, not Hispanic","no","often not enough",8270.62809022
"New Hampshire",15,"White alone, not Hispanic","no","sometimes not enough",13163.7061946
"New Hampshire",15,"White alone, not Hispanic","no",NA,98771.76432673
"New Hampshire",15,"White alone, not Hispanic","yes","enough not wanted",85641.25570881
"New Hampshire",15,"White alone, not Hispanic","yes","enough wanted",174215.91106864
"New Hampshire",15,"White alone, not Hispanic","yes","often not enough",1518.83350348
"New Hampshire",15,"White alone, not Hispanic","yes","sometimes not enough",18217.7713732
"New Hampshire",15,"White alone, not Hispanic","yes",NA,27755.57304531
"New Hampshire",16,"Asian alone, not Hispanic","no","enough not wanted",800.70446779
"New Hampshire",16,"Asian alone, not Hispanic","no","enough wanted",2044.41947128
"New Hampshire",16,"Asian alone, not Hispanic","no",NA,1696.97865507
"New Hampshire",16,"Asian alone, not Hispanic","yes","enough not wanted",2924.1934612
"New Hampshire",16,"Asian alone, not Hispanic","yes","enough wanted",4909.89578226
"New Hampshire",16,"Asian alone, not Hispanic","yes","sometimes not enough",265.43202466
"New Hampshire",16,"Asian alone, not Hispanic","yes",NA,1130.460582589
"New Hampshire",16,"Black alone, not Hispanic","no","enough not wanted",894.73326221
"New Hampshire",16,"Black alone, not Hispanic","no","enough wanted",5371.72025155
"New Hampshire",16,"Black alone, not Hispanic","no",NA,1057.884137
"New Hampshire",16,"Black alone, not Hispanic","yes","enough not wanted",1323.63632337
"New Hampshire",16,"Black alone, not Hispanic","yes","enough wanted",1318.98335929
"New Hampshire",16,"Black alone, not Hispanic","yes",NA,3311.68951173
"New Hampshire",16,"Hispanic or Latino, all Races","no","enough not wanted",9117.65523055
"New Hampshire",16,"Hispanic or Latino, all Races","no","enough wanted",8684.75112929
"New Hampshire",16,"Hispanic or Latino, all Races","no","sometimes not enough",549.7935857
"New Hampshire",16,"Hispanic or Latino, all Races","no",NA,7197.95574808
"New Hampshire",16,"Hispanic or Latino, all Races","yes","enough not wanted",5452.10064793
"New Hampshire",16,"Hispanic or Latino, all Races","yes","enough wanted",10117.27702196
"New Hampshire",16,"Hispanic or Latino, all Races","yes","often not enough",1426.93041747
"New Hampshire",16,"Hispanic or Latino, all Races","yes","sometimes not enough",2708.11327612
"New Hampshire",16,"Hispanic or Latino, all Races","yes",NA,5669.95106978
"New Hampshire",16,"Two or more races or Other","no","enough not wanted",818.192139202
"New Hampshire",16,"Two or more races or Other","no","enough wanted",6323.60779084
"New Hampshire",16,"Two or more races or Other","no",NA,416.1592444
"New Hampshire",16,"Two or more races or Other","yes","enough not wanted",489.81628143
"New Hampshire",16,"Two or more races or Other","yes","enough wanted",8899.07359033
"New Hampshire",16,"Two or more races or Other","yes","sometimes not enough",1389.9989563
"New Hampshire",16,"Two or more races or Other","yes",NA,2926.6883772
"New Hampshire",16,"White alone, not Hispanic","no","enough not wanted",117178.9460216
"New Hampshire",16,"White alone, not Hispanic","no","enough wanted",456776.126853055
"New Hampshire",16,"White alone, not Hispanic","no","often not enough",4935.57370646
"New Hampshire",16,"White alone, not Hispanic","no","sometimes not enough",24649.40484872
"New Hampshire",16,"White alone, not Hispanic","no",NA,52982.17526885
"New Hampshire",16,"White alone, not Hispanic","yes","enough not wanted",72950.51804041
"New Hampshire",16,"White alone, not Hispanic","yes","enough wanted",175969.03153551
"New Hampshire",16,"White alone, not Hispanic","yes","often not enough",1267.30800645
"New Hampshire",16,"White alone, not Hispanic","yes","sometimes not enough",34986.88319589
"New Hampshire",16,"White alone, not Hispanic","yes",NA,32079.23672793
"New Hampshire",17,"Asian alone, not Hispanic","no","enough not wanted",4355.86302101
